altitude_ft,ambient_temp_c,throttle_pct,rpm,cht_c,egt_c,oil_press_psi,oil_temp_c,fuel_flow_lph,vibration_g,battery_v,inj_timing_deg,fault_label,rul_hours
15618.101782710437,-16.236203565420873,79.98680974916213,4398.23734483035,171.89511010575578,774.1487131191512,66.39132849151072,103.1232974186638,27.952487475514427,1.7366962846038612,27.853010105465465,21.895471911290713,0,930.5456910416531
24260.71459614874,-33.52142919229748,89.86987090050377,4915.282897694438,177.40611198067305,792.072792959688,67.1932014305011,108.39039539769195,31.112990249193086,1.7001009315015005,28.197979465186815,22.01476500686979,0,569.9067232391957
20979.90912717108,-26.95981825434216,82.50667122625333,4510.192744022664,172.16241701081273,783.0950646908615,69.08713315440598,106.43662516220698,29.54670908135122,1.6690936498762874,28.28411621439676,22.14313900580913,0,675.7308504686525
18979.87726295555,-22.9597545259111,63.33210332447186,3506.652225378766,160.8685650253503,743.017820375476,66.88669509509731,102.68334851225319,21.985981262978413,1.614240054111687,28.0430418836332,22.105247838792927,0,674.8406999099252
12340.279606636548,-9.680559213273096,67.42320947134222,3725.922255042684,163.11116829897435,754.6648759347411,68.42316247862848,100.40883705616612,23.887716102640464,1.5702970260959435,28.056973795072054,22.004283585082657,0,659.2631137740732
12339.91780504304,-9.67983561008608,68.77312736123676,3803.1274283173675,166.57856871186667,758.2071295792798,68.42011330194939,104.0796999408226,23.811452861405982,1.5404639003205631,28.483863199359877,21.863534623699188,0,767.3198771329833
10871.254182522993,-6.742508365045985,70.3145701457938,3850.8449571425667,165.73516017130044,757.8249537891813,68.73910631139654,103.3049647751082,24.93689270610108,1.5620682861031019,27.97982293701443,21.95421456126327,0,750.9696678907328
22992.642186624027,-30.985284373248057,82.61613567802017,4540.736107067732,169.34351412561452,765.5669982133315,71.48495393798312,107.57949808188258,29.272391956412154,1.6993276565559101,28.536248751879853,21.91325239500064,0,964.5139912025182
19016.72517614813,-23.033450352296263,80.15863119301574,4433.3607193358885,172.69755968101364,771.0102144865184,71.81102315291335,109.88505888361925,28.880750434395324,1.5706118204530783,28.294242769184578,21.963551107493508,0,638.2115351345117
20621.088666940683,-26.242177333881365,68.12640153456836,3722.3789779060667,162.5149702030275,755.034790461869,68.76113972631583,101.97468909403061,23.661232470206752,1.5728755256678808,28.544472905023618,22.090082633894763,0,970.2446371442506
10308.767414437036,-5.617534828874071,62.702193738227486,3471.218303753577,159.09633310325611,744.0453132440822,66.90978239174923,103.08745692328124,22.484690426593264,1.5229025041291089,28.334688535176905,21.949394602417684,0,663.8092226389626
24548.647782429915,-34.09729556485983,66.85728817898872,3665.420457991902,161.67485333063874,745.9925610635304,67.02253963636497,100.687627174048,23.75388709957798,1.5928368733159366,27.79634248176254,22.15793518765047,0,706.3120350766201
22486.639612006325,-29.97327922401265,99.37525250474414,5448.5342217522375,180.30039893009115,798.0584390655642,70.87531943573109,110.0971347675878,34.686174563492365,1.7828841488015748,28.319792458060274,21.86976337622033,0,690.0213185828973
13185.086660174142,-11.370173320348282,78.7418779916589,4330.164963545109,171.3163873390862,772.6187815168194,67.79923917927985,107.17273945613293,27.06591360737324,1.6991982064735809,27.986421560179622,22.06584534016558,0,841.4023992537097
12727.37450810651,-10.454749016213018,94.6938201880845,5185.820072162412,177.85631068473253,794.0083660552895,71.7571028994823,109.66444982205626,32.341211998632566,1.7255304683492017,28.21315638220216,21.908106547789657,0,668.8115030036806
12751.067647801507,-10.502135295603015,93.95009866675373,5129.3175547815135,175.8613350832329,793.2524551311083,71.81970037856709,110.83460605042558,32.77017886344278,1.746456023790016,28.377428185158884,22.001367225190727,0,761.2471251637453
14563.633644393067,-14.127267288786133,46.39459247011,2553.2231795890293,151.5814447288291,718.3488280960586,64.15484686104836,100.28311163678984,15.974258844849414,1.398035256537547,28.23333804753892,21.920026531860977,0,538.7423572010331
17871.346474483566,-20.742692948967132,88.26750833842175,4865.398274020824,175.67599534176088,784.5336530171377,69.48266322441657,105.03378759747986,30.937638926338117,1.6483740936164206,28.187167396899255,22.21917046595244,0,874.4835287946414
16479.175279631738,-17.958350559263472,67.71008041650849,3748.360226360718,163.6696224615685,741.0331039451606,64.84340999902707,106.36130736638427,23.35145327540586,1.6402259614099641,28.26692542804315,22.018071678124727,0,699.6883346907296
14368.437102970629,-13.736874205941259,87.53586819707633,4826.612245102628,174.44994283172457,781.0836342206037,69.5172583844147,105.285057998983,30.974162191392747,1.6301204771180948,28.647813276998523,21.864397120403236,0,846.0246068390181
19177.793420835693,-23.355586841671382,70.89538317053157,3938.554018075891,165.16715035107129,754.4383600059166,67.93486700912555,106.95151385011526,24.689938377131114,1.7087652642988351,28.425371525530164,21.895874418941474,0,880.0725718218278
12092.407909780628,-9.184815819561255,93.28248387016603,5157.758112373862,177.24012404115084,790.0594599607696,68.65459810395635,109.67515247900451,32.718704020640246,1.6923314864346022,27.755247749296476,21.902420027240357,0,828.4073305127372
14382.169728028271,-13.764339456056543,63.3489653243564,3498.954667873334,162.4549785185836,739.1594270006404,66.20603977898075,103.21763639949434,21.40711677658203,1.55186436192231,28.47123950689442,22.058168249154424,0,902.998997282087
15495.427649405376,-15.99085529881075,90.9255469154111,5010.277456854731,180.3135226103979,788.2395715681095,68.29081213605053,110.77080047608351,31.8159309487945,1.7251280138689191,28.19648132062575,21.946479007515855,0,954.7438110228629
16841.049763255538,-18.682099526511074,63.99747626274478,3544.4632381124275,162.80371381015223,755.608157131605,64.72726719463499,103.67440983267038,22.852684153877313,1.5066680780900739,28.23496616053918,22.035276629020075,0,665.1633703967797
21777.639420895204,-28.55527884179041,95.24756947577237,5194.35587894091,176.84900577956162,793.2751701987547,72.6113528800237,110.5124792344632,33.207632410089936,1.7423857596474746,28.24860830303125,22.094528256858137,0,683.3723236203084
12995.106732375396,-10.990213464750791,72.16818072540015,3959.648799071749,166.43531575683585,758.4848822472629,65.56133998613012,104.72472998836001,24.40932762472216,1.6464362833067987,28.40263256644288,21.863828091887846,0,751.7981669097526
17713.516576204172,-20.42703315240834,86.17573459322298,4702.495781688051,171.1886001351296,791.8022964002245,69.5761207802871,106.29631403352055,29.963349378754913,1.641721481957032,27.881377738071087,22.156192548323503,0,873.0506550066041
18886.218532930638,-22.772437065861276,79.5000911448112,4385.766965612338,167.83319223013146,764.512545959632,70.23543769163452,104.33487100676705,28.312074973571356,1.601300097980952,28.145960852945745,21.887014127350277,0,919.7810487036422
10696.756190799966,-6.393512381599933,74.65212581049356,4091.0116420289273,169.82541661000263,764.4527111280905,70.31458950776837,108.0933576566534,25.418456499331754,1.6661481801209934,28.316244051477145,22.124563979919113,0,734.8728734965168
